date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
12/15/18 12:00,33,23,0,11.6,7,51,1:10 PM,12:43 AM,7:10 AM,7:07 PM,22,38,38,33,5,32,51,0,1010,33,10,271,4,malaysia
12/16/18 0:00,31,24,0,10.2,7,58,1:52 PM,1:28 AM,7:11 AM,7:07 PM,23,27,27,24,5,51,92,0,1012,24,10,352,3,malaysia
12/16/18 12:00,31,24,0,10.2,7,58,1:52 PM,1:28 AM,7:11 AM,7:07 PM,24,36,36,31,4,40,68,2,1011,31,10,291,4,malaysia
12/17/18 0:00,32,24,0,10.2,6,65,2:35 PM,2:12 AM,7:11 AM,7:08 PM,22,26,26,24,6,47,88,2.8,1012,24,7,58,4,malaysia
12/17/18 12:00,32,24,0,10.2,6,65,2:35 PM,2:12 AM,7:11 AM,7:08 PM,24,38,38,32,4,49,64,1,1011,32,10,162,3,malaysia
12/18/18 0:00,33,23,0,10.2,7,72,3:19 PM,2:57 AM,7:12 AM,7:08 PM,22,26,26,24,7,46,91,0,1012,24,10,58,4,malaysia
12/18/18 12:00,33,23,0,10.2,7,72,3:19 PM,2:57 AM,7:12 AM,7:08 PM,24,40,40,33,5,64,59,1.2,1010,33,10,150,4,malaysia
12/19/18 0:00,32,23,0,11.6,7,78,4:06 PM,3:45 AM,7:12 AM,7:09 PM,23,27,27,24,7,20,90,0,1012,24,10,65,4,malaysia
12/19/18 12:00,32,23,0,11.6,7,78,4:06 PM,3:45 AM,7:12 AM,7:09 PM,24,38,38,32,6,40,65,2.7,1011,32,7,168,5,malaysia
12/20/18 0:00,35,23,0,11.6,8,85,4:57 PM,4:36 AM,7:13 AM,7:09 PM,22,26,26,24,8,14,89,0,1013,24,10,35,5,malaysia
12/20/18 12:00,35,23,0,11.6,8,85,4:57 PM,4:36 AM,7:13 AM,7:09 PM,22,40,40,35,8,10,48,0,1011,35,10,267,7,malaysia
12/21/18 0:00,33,24,0,11.6,6,92,5:52 PM,5:30 AM,7:13 AM,7:10 PM,23,27,27,25,5,17,88,0.3,1011,25,9,30,3,malaysia
12/21/18 12:00,33,24,0,11.6,6,92,5:52 PM,5:30 AM,7:13 AM,7:10 PM,22,38,38,33,7,17,52,0.1,1010,33,10,278,6,malaysia
12/22/18 0:00,33,24,0,11.6,7,99,6:50 PM,6:28 AM,7:14 AM,7:10 PM,23,27,27,25,4,10,90,0,1011,25,10,87,3,malaysia
12/22/18 12:00,33,24,0,11.6,7,99,6:50 PM,6:28 AM,7:14 AM,7:10 PM,23,38,38,33,4,51,55,0.3,1010,33,10,298,3,malaysia
12/23/18 0:00,32,23,0,11.6,7,94,7:52 PM,7:30 AM,7:14 AM,7:11 PM,23,27,27,24,2,12,91,0,1011,24,10,33,1,malaysia
12/23/18 12:00,32,23,0,11.6,7,94,7:52 PM,7:30 AM,7:14 AM,7:11 PM,24,38,38,32,7,24,62,1.4,1010,32,9,246,6,malaysia
12/24/18 0:00,32,23,0,11.6,6,88,8:55 PM,8:33 AM,7:15 AM,7:11 PM,22,26,26,24,6,20,90,0.3,1011,24,9,37,3,malaysia
12/24/18 12:00,32,23,0,11.6,6,88,8:55 PM,8:33 AM,7:15 AM,7:11 PM,22,37,37,33,8,24,54,0,1009,32,10,279,7,malaysia
12/25/18 0:00,33,24,0,11.6,6,81,9:57 PM,9:35 AM,7:15 AM,7:12 PM,23,27,27,24,6,18,91,0.7,1011,24,9,352,4,malaysia
12/25/18 12:00,33,24,0,11.6,6,81,9:57 PM,9:35 AM,7:15 AM,7:12 PM,22,37,37,33,12,31,54,0,1009,33,10,282,10,malaysia
12/26/18 0:00,31,23,0,10.2,6,74,10:56 PM,10:33 AM,7:16 AM,7:12 PM,22,26,26,24,4,26,91,1.2,1010,24,9,0,2,malaysia
12/26/18 12:00,31,23,0,10.2,6,74,10:56 PM,10:33 AM,7:16 AM,7:12 PM,23,36,36,31,15,29,62,0.2,1009,31,9,279,13,malaysia
12/27/18 0:00,30,24,0,8.8,7,67,11:51 PM,11:29 AM,7:16 AM,7:13 PM,23,27,27,24,4,57,93,0,1010,24,10,330,2,malaysia
12/27/18 12:00,30,24,0,8.8,7,67,11:51 PM,11:29 AM,7:16 AM,7:13 PM,23,33,33,30,14,41,66,0,1009,30,10,276,12,malaysia
12/28/18 0:00,33,23,0,11.6,6,61,No moonrise,12:20 PM,7:16 AM,7:13 PM,22,26,26,24,5,52,92,0.8,1010,24,10,330,3,malaysia
12/28/18 12:00,33,23,0,11.6,6,61,No moonrise,12:20 PM,7:16 AM,7:13 PM,21,37,37,33,10,10,48,0,1008,33,10,292,9,malaysia
12/29/18 0:00,34,24,0,11.6,6,54,12:44 AM,1:09 PM,7:17 AM,7:14 PM,23,27,27,24,6,18,91,0.3,1011,24,9,5,4,malaysia
12/29/18 12:00,34,24,0,11.6,6,54,12:44 AM,1:09 PM,7:17 AM,7:14 PM,21,38,38,34,10,16,49,0,1011,34,10,278,9,malaysia
12/30/18 0:00,33,24,0,11.6,7,47,1:34 AM,1:56 PM,7:17 AM,7:14 PM,22,27,27,25,5,21,86,0.1,1012,25,10,347,3,malaysia
12/30/18 12:00,33,24,0,11.6,7,47,1:34 AM,1:56 PM,7:17 AM,7:14 PM,23,38,38,33,9,38,56,0.2,1011,33,9,280,8,malaysia
12/31/18 0:00,33,24,0,11.6,6,40,2:23 AM,2:42 PM,7:18 AM,7:15 PM,23,27,27,25,4,19,91,0.3,1013,25,9,359,3,malaysia
12/31/18 12:00,33,24,0,11.6,6,40,2:23 AM,2:42 PM,7:18 AM,7:15 PM,22,38,38,33,7,19,53,0,1012,33,10,290,6,malaysia
1/1/19 0:00,32,24,0,11.6,7,34,3:11 AM,3:29 PM,7:18 AM,7:15 PM,23,27,27,24,5,48,92,0,1013,24,10,223,3,malaysia
1/1/19 12:00,32,24,0,11.6,7,34,3:11 AM,3:29 PM,7:18 AM,7:15 PM,23,37,37,32,9,39,60,0.8,1012,32,10,302,8,malaysia
1/2/19 0:00,32,23,0,10.2,7,27,4:00 AM,4:16 PM,7:19 AM,7:16 PM,23,27,27,24,5,17,91,0,1013,24,10,212,3,malaysia
1/2/19 12:00,32,23,0,10.2,7,27,4:00 AM,4:16 PM,7:19 AM,7:16 PM,22,36,36,32,10,36,56,0,1011,32,10,297,8,malaysia
1/3/19 0:00,32,24,0,11.6,6,20,4:49 AM,5:04 PM,7:19 AM,7:16 PM,23,27,27,25,9,17,93,0.6,1013,25,9,309,6,malaysia
1/3/19 12:00,32,24,0,11.6,6,20,4:49 AM,5:04 PM,7:19 AM,7:16 PM,21,35,35,32,20,16,55,0,1011,32,10,297,17,malaysia
1/4/19 0:00,32,23,0,11.6,7,13,5:39 AM,5:53 PM,7:20 AM,7:17 PM,22,26,26,24,12,20,87,0,1012,24,10,302,8,malaysia
1/4/19 12:00,32,23,0,11.6,7,13,5:39 AM,5:53 PM,7:20 AM,7:17 PM,22,36,36,32,16,11,56,0,1011,32,10,292,14,malaysia
1/5/19 0:00,34,23,0,11.6,7,6,6:29 AM,6:43 PM,7:20 AM,7:17 PM,20,26,26,24,10,10,78,0,1012,24,10,339,6,malaysia
1/5/19 12:00,34,23,0,11.6,7,6,6:29 AM,6:43 PM,7:20 AM,7:17 PM,22,39,39,34,5,26,49,0.8,1011,34,9,123,4,malaysia
1/6/19 0:00,34,24,0,8.8,8,0,7:20 AM,7:33 PM,7:21 AM,7:17 PM,22,27,27,25,10,25,86,0,1012,25,10,70,6,malaysia
1/6/19 12:00,34,24,0,8.8,8,0,7:20 AM,7:33 PM,7:21 AM,7:17 PM,23,40,40,34,4,64,52,0.3,1011,34,10,67,4,malaysia
1/7/19 0:00,34,24,0,11.6,7,7,8:08 AM,8:21 PM,7:21 AM,7:18 PM,23,27,27,25,9,16,89,0,1012,25,10,50,6,malaysia
1/7/19 12:00,34,24,0,11.6,7,7,8:08 AM,8:21 PM,7:21 AM,7:18 PM,23,40,40,34,12,41,52,0.3,1010,34,9,55,10,malaysia
1/8/19 0:00,35,24,0,11.6,7,14,8:56 AM,9:09 PM,7:21 AM,7:18 PM,23,27,27,24,14,15,90,0,1012,24,10,57,8,malaysia
1/8/19 12:00,35,24,0,11.6,7,14,8:56 AM,9:09 PM,7:21 AM,7:18 PM,23,41,41,35,9,34,50,0.4,1011,35,9,53,8,malaysia
1/9/19 0:00,35,24,0,11.6,7,21,9:41 AM,9:55 PM,7:22 AM,7:19 PM,23,27,27,24,8,42,90,0,1012,24,10,51,5,malaysia
1/9/19 12:00,35,24,0,11.6,7,21,9:41 AM,9:55 PM,7:22 AM,7:19 PM,23,41,41,35,8,46,52,0.5,1010,35,9,53,7,malaysia
1/10/19 0:00,34,24,0,11.6,7,27,10:25 AM,10:40 PM,7:22 AM,7:19 PM,23,27,27,24,9,36,91,0,1012,24,10,48,5,malaysia
1/10/19 12:00,34,24,0,11.6,7,27,10:25 AM,10:40 PM,7:22 AM,7:19 PM,22,39,39,34,11,49,50,0,1010,34,10,53,9,malaysia
1/11/19 0:00,34,24,0,11.6,7,34,11:07 AM,11:24 PM,7:23 AM,7:20 PM,23,27,27,24,7,19,91,0,1012,24,10,59,4,malaysia
1/11/19 12:00,34,24,0,11.6,7,34,11:07 AM,11:24 PM,7:23 AM,7:20 PM,22,39,39,34,10,58,50,0,1010,34,10,51,9,malaysia
1/12/19 0:00,35,23,0,11.6,7,41,11:49 AM,No moonset,7:23 AM,7:20 PM,22,26,26,24,7,26,91,0,1012,24,10,50,4,malaysia
1/12/19 12:00,35,23,0,11.6,7,41,11:49 AM,No moonset,7:23 AM,7:20 PM,20,38,38,35,4,15,44,0,1011,35,10,134,4,malaysia
1/13/19 0:00,34,23,0,11.6,7,48,12:30 PM,12:07 AM,7:23 AM,7:21 PM,22,26,26,24,6,26,90,0,1012,24,10,55,3,malaysia
1/13/19 12:00,34,23,0,11.6,7,48,12:30 PM,12:07 AM,7:23 AM,7:21 PM,22,39,39,34,5,24,50,0,1010,34,10,123,4,malaysia
1/14/19 0:00,33,24,0,11.6,7,55,1:12 PM,12:50 AM,7:24 AM,7:21 PM,23,27,27,25,6,16,89,0,1011,25,10,63,4,malaysia
1/14/19 12:00,33,24,0,11.6,7,55,1:12 PM,12:50 AM,7:24 AM,7:21 PM,22,38,38,33,4,58,51,0.2,1009,33,10,107,4,malaysia
1/15/19 0:00,33,23,0,11.6,7,61,1:56 PM,1:36 AM,7:24 AM,7:21 PM,23,27,27,24,8,26,91,0,1011,24,10,91,4,malaysia
1/15/19 12:00,33,23,0,11.6,7,61,1:56 PM,1:36 AM,7:24 AM,7:21 PM,20,36,36,33,4,15,47,0,1010,33,10,131,3,malaysia
1/16/19 0:00,33,24,0,11.6,7,68,2:43 PM,2:23 AM,7:24 AM,7:22 PM,21,27,27,25,4,17,82,0,1011,25,10,239,3,malaysia
1/16/19 12:00,33,24,0,11.6,7,68,2:43 PM,2:23 AM,7:24 AM,7:22 PM,22,37,37,33,4,51,51,0,1009,33,10,112,3,malaysia
1/17/19 0:00,32,23,0,10.2,7,75,3:35 PM,3:14 AM,7:25 AM,7:22 PM,22,27,27,24,6,39,88,0.1,1010,24,10,39,3,malaysia
1/17/19 12:00,32,23,0,10.2,7,75,3:35 PM,3:14 AM,7:25 AM,7:22 PM,23,37,37,32,4,78,58,0.8,1009,32,10,150,4,malaysia
1/18/19 0:00,33,23,0,11.6,7,82,4:30 PM,4:09 AM,7:25 AM,7:23 PM,22,26,26,24,13,52,91,0,1010,24,10,59,7,malaysia
1/18/19 12:00,33,23,0,11.6,7,82,4:30 PM,4:09 AM,7:25 AM,7:23 PM,20,36,36,33,13,25,46,0,1009,33,10,48,12,malaysia
1/19/19 0:00,34,23,0,10.2,7,88,5:30 PM,5:08 AM,7:25 AM,7:23 PM,21,26,26,24,11,26,82,0,1011,24,10,40,6,malaysia
1/19/19 12:00,34,23,0,10.2,7,88,5:30 PM,5:08 AM,7:25 AM,7:23 PM,20,38,38,34,8,40,45,0,1009,34,10,41,7,malaysia
1/20/19 0:00,34,24,0,10.2,7,95,6:33 PM,6:10 AM,7:25 AM,7:23 PM,22,26,26,24,6,34,89,0,1011,24,10,45,4,malaysia
1/20/19 12:00,34,24,0,10.2,7,95,6:33 PM,6:10 AM,7:25 AM,7:23 PM,21,38,38,34,6,39,47,0,1010,34,10,141,5,malaysia
1/21/19 0:00,33,23,0,11.6,7,98,7:37 PM,7:14 AM,7:26 AM,7:24 PM,22,27,27,24,8,26,88,0,1011,24,10,66,4,malaysia
1/21/19 12:00,33,23,0,11.6,7,98,7:37 PM,7:14 AM,7:26 AM,7:24 PM,21,37,37,33,4,51,50,0,1011,33,10,111,4,malaysia
1/22/19 0:00,34,23,0,11.6,6,91,8:39 PM,8:15 AM,7:26 AM,7:24 PM,22,26,26,24,8,22,89,0.2,1013,24,9,81,4,malaysia
1/22/19 12:00,34,23,0,11.6,6,91,8:39 PM,8:15 AM,7:26 AM,7:24 PM,21,38,38,34,6,50,45,0,1012,34,10,48,6,malaysia
1/23/19 0:00,34,24,0,8.8,7,85,9:39 PM,9:15 AM,7:26 AM,7:24 PM,22,27,27,24,8,21,86,0,1013,24,10,53,5,malaysia
1/23/19 12:00,34,24,0,8.8,7,85,9:39 PM,9:15 AM,7:26 AM,7:24 PM,20,38,38,34,9,66,45,0,1011,34,10,46,8,malaysia
1/24/19 0:00,33,23,0,10.2,7,78,10:34 PM,10:10 AM,7:26 AM,7:25 PM,22,26,26,24,14,17,87,0,1012,24,10,64,8,malaysia
1/24/19 12:00,33,23,0,10.2,7,78,10:34 PM,10:10 AM,7:26 AM,7:25 PM,21,37,37,33,8,65,50,0,1011,33,10,45,7,malaysia
1/25/19 0:00,31,23,0,10.2,7,71,11:28 PM,11:02 AM,7:26 AM,7:25 PM,22,26,26,24,8,25,89,0,1013,24,10,89,4,malaysia
1/25/19 12:00,31,23,0,10.2,7,71,11:28 PM,11:02 AM,7:26 AM,7:25 PM,22,35,35,31,6,74,60,0,1012,31,10,126,6,malaysia
1/26/19 0:00,32,23,0,8.8,7,64,No moonrise,11:52 AM,7:27 AM,7:25 PM,22,26,26,24,9,39,89,0.1,1013,24,10,91,5,malaysia
1/26/19 12:00,32,23,0,8.8,7,64,No moonrise,11:52 AM,7:27 AM,7:25 PM,22,36,36,32,6,72,56,0,1011,32,10,53,5,malaysia
1/27/19 0:00,33,23,0,11.6,7,57,12:18 AM,12:40 PM,7:27 AM,7:25 PM,20,25,25,23,17,35,82,0,1013,23,10,70,9,malaysia
1/27/19 12:00,33,23,0,11.6,7,57,12:18 AM,12:40 PM,7:27 AM,7:25 PM,20,36,36,33,9,50,45,0,1012,33,10,54,8,malaysia
1/28/19 0:00,33,23,0,11.6,7,51,1:08 AM,1:27 PM,7:27 AM,7:26 PM,21,26,26,24,12,30,85,0,1013,24,10,55,7,malaysia
1/28/19 12:00,33,23,0,11.6,7,51,1:08 AM,1:27 PM,7:27 AM,7:26 PM,21,37,37,33,5,58,49,0,1012,33,10,39,4,malaysia
1/29/19 0:00,34,23,0,10.2,7,44,1:58 AM,2:14 PM,7:27 AM,7:26 PM,22,26,26,24,8,38,88,0,1012,24,10,66,4,malaysia
1/29/19 12:00,34,23,0,10.2,7,44,1:58 AM,2:14 PM,7:27 AM,7:26 PM,21,39,39,34,10,37,47,0,1011,34,10,49,9,malaysia
1/30/19 0:00,34,23,0,11.6,7,37,2:47 AM,3:02 PM,7:27 AM,7:26 PM,22,26,26,23,13,36,91,0,1013,23,10,54,7,malaysia
1/30/19 12:00,34,23,0,11.6,7,37,2:47 AM,3:02 PM,7:27 AM,7:26 PM,21,34,34,31,9,31,55,0,1013,31,10,45,8,malaysia
1/31/19 0:00,34,23,0,8.8,7,30,3:37 AM,3:51 PM,7:27 AM,7:26 PM,21,26,26,24,10,57,84,0.3,1013,24,9,57,5,malaysia
1/31/19 12:00,34,23,0,8.8,7,30,3:37 AM,3:51 PM,7:27 AM,7:26 PM,21,35,35,32,9,35,52,0,1013,32,10,62,8,malaysia
2/1/19 0:00,34,23,0,8.8,7,24,4:26 AM,4:39 PM,7:27 AM,7:27 PM,21,29,29,26,14,58,83,0.1,1013,26,9,58,8,malaysia
2/1/19 12:00,34,23,0,8.8,7,24,4:26 AM,4:39 PM,7:27 AM,7:27 PM,21,35,35,32,9,41,51,0,1013,32,10,55,8,malaysia
2/2/19 0:00,34,23,0,10.2,7,17,5:16 AM,5:29 PM,7:27 AM,7:27 PM,21,26,26,24,11,51,85,0.7,1013,24,10,62,5,malaysia
2/2/19 12:00,34,23,0,10.2,7,17,5:16 AM,5:29 PM,7:27 AM,7:27 PM,22,36,36,32,8,50,55,0.1,1012,32,10,49,6,malaysia
2/3/19 0:00,33,24,0,10.2,7,10,6:05 AM,6:18 PM,7:28 AM,7:27 PM,22,27,27,25,10,61,86,0.4,1012,25,9,62,5,malaysia
2/3/19 12:00,33,24,0,10.2,7,10,6:05 AM,6:18 PM,7:28 AM,7:27 PM,23,39,39,33,6,63,55,0,1011,33,10,40,6,malaysia
2/4/19 0:00,34,23,0,11.6,7,3,6:52 AM,7:06 PM,7:28 AM,7:27 PM,23,26,26,24,8,28,92,0,1013,24,10,62,5,malaysia
2/4/19 12:00,34,23,0,11.6,7,3,6:52 AM,7:06 PM,7:28 AM,7:27 PM,23,40,40,34,5,17,54,0,1012,34,10,130,4,malaysia
2/5/19 0:00,33,23,0,10.2,6,4,7:39 AM,7:52 PM,7:28 AM,7:27 PM,22,26,26,24,6,31,91,0.3,1014,24,9,61,4,malaysia
2/5/19 12:00,33,23,0,10.2,6,4,7:39 AM,7:52 PM,7:28 AM,7:27 PM,22,38,38,33,4,73,53,0.2,1012,33,10,106,3,malaysia
2/6/19 0:00,35,23,0,11.6,7,10,8:23 AM,8:37 PM,7:28 AM,7:27 PM,22,26,26,24,7,27,91,0,1012,24,10,50,4,malaysia
2/6/19 12:00,35,23,0,11.6,7,10,8:23 AM,8:37 PM,7:28 AM,7:27 PM,21,38,38,35,4,45,44,0,1011,35,10,135,4,malaysia
2/7/19 0:00,33,23,0,10.2,7,17,9:06 AM,9:22 PM,7:28 AM,7:28 PM,22,26,26,24,7,15,89,0,1012,24,10,68,4,malaysia
2/7/19 12:00,33,23,0,10.2,7,17,9:06 AM,9:22 PM,7:28 AM,7:28 PM,21,37,37,33,3,65,50,0,1011,33,10,117,3,malaysia
2/8/19 0:00,33,23,0,11.6,7,24,9:47 AM,10:04 PM,7:28 AM,7:28 PM,22,26,26,24,6,13,85,0,1013,24,10,62,4,malaysia
2/8/19 12:00,33,23,0,11.6,7,24,9:47 AM,10:04 PM,7:28 AM,7:28 PM,23,38,38,33,1,53,54,0.1,1012,33,10,203,1,malaysia
2/9/19 0:00,36,23,0,11.6,8,31,10:28 AM,10:48 PM,7:28 AM,7:28 PM,23,27,27,25,6,11,91,0,1012,25,10,69,3,malaysia
2/9/19 12:00,36,23,0,11.6,8,31,10:28 AM,10:48 PM,7:28 AM,7:28 PM,22,41,41,36,6,19,44,0,1011,36,10,283,5,malaysia
2/10/19 0:00,32,24,0,11.6,7,37,11:10 AM,11:32 PM,7:28 AM,7:28 PM,23,27,27,25,6,31,91,0,1013,25,10,83,4,malaysia
2/10/19 12:00,32,24,0,11.6,7,37,11:10 AM,11:32 PM,7:28 AM,7:28 PM,24,38,38,32,3,53,61,0.7,1012,32,10,142,2,malaysia
2/11/19 0:00,35,23,0,11.6,8,44,11:52 AM,No moonset,7:27 AM,7:28 PM,23,28,28,25,9,2,89,0,1015,25,10,73,5,malaysia
2/11/19 12:00,35,23,0,11.6,8,44,11:52 AM,No moonset,7:27 AM,7:28 PM,16,36,36,35,10,4,34,0,1013,35,10,59,9,malaysia
2/12/19 0:00,36,22,0,11.6,8,51,12:36 PM,12:17 AM,7:27 AM,7:28 PM,19,25,25,23,13,7,79,0,1015,23,10,65,7,malaysia
2/12/19 12:00,36,22,0,11.6,8,51,12:36 PM,12:17 AM,7:27 AM,7:28 PM,18,38,38,36,8,9,34,0,1014,36,10,59,7,malaysia
2/13/19 0:00,35,23,0,8.8,7,58,1:24 PM,1:05 AM,7:27 AM,7:28 PM,21,26,26,24,9,18,85,0,1015,24,10,49,6,malaysia
2/13/19 12:00,35,23,0,8.8,7,58,1:24 PM,1:05 AM,7:27 AM,7:28 PM,21,39,39,35,11,88,45,0,1013,35,10,46,9,malaysia
2/14/19 0:00,34,23,0,11.6,7,64,2:16 PM,1:56 AM,7:27 AM,7:28 PM,22,26,26,24,15,18,91,0,1013,24,10,63,8,malaysia
2/14/19 12:00,34,23,0,11.6,7,64,2:16 PM,1:56 AM,7:27 AM,7:28 PM,22,38,38,34,10,54,48,0,1012,34,10,44,9,malaysia
2/15/19 0:00,35,23,0,11.6,7,71,3:12 PM,2:51 AM,7:27 AM,7:28 PM,22,27,27,24,11,16,89,0,1013,24,10,62,6,malaysia
2/15/19 12:00,35,23,0,11.6,7,71,3:12 PM,2:51 AM,7:27 AM,7:28 PM,22,40,40,35,7,14,47,0,1012,35,10,59,6,malaysia
2/16/19 0:00,33,23,0,10.2,7,78,4:11 PM,3:50 AM,7:27 AM,7:28 PM,21,26,26,24,12,17,83,0,1014,24,10,79,7,malaysia
2/16/19 12:00,33,23,0,10.2,7,78,4:11 PM,3:50 AM,7:27 AM,7:28 PM,23,38,38,33,3,61,56,1.2,1012,33,10,105,3,malaysia
2/17/19 0:00,33,24,0,10.2,7,85,5:14 PM,4:51 AM,7:27 AM,7:28 PM,22,27,27,24,6,23,86,0,1013,24,10,60,4,malaysia
2/17/19 12:00,33,24,0,10.2,7,85,5:14 PM,4:51 AM,7:27 AM,7:28 PM,23,39,39,33,4,75,58,1.8,1012,33,10,157,3,malaysia
2/18/19 0:00,32,24,0,11.6,6,92,6:16 PM,5:54 AM,7:27 AM,7:28 PM,22,27,27,24,4,44,89,3.6,1013,24,7,186,2,malaysia
2/18/19 12:00,32,24,0,11.6,6,92,6:16 PM,5:54 AM,7:27 AM,7:28 PM,23,37,37,32,6,42,60,0.5,1011,32,9,177,5,malaysia
2/19/19 0:00,33,24,0,10.2,6,98,7:18 PM,6:54 AM,7:27 AM,7:28 PM,23,27,27,24,7,36,91,0.2,1012,24,9,69,4,malaysia
2/19/19 12:00,33,24,0,10.2,6,98,7:18 PM,6:54 AM,7:27 AM,7:28 PM,24,39,39,33,4,69,58,1.6,1011,33,10,144,3,malaysia
2/20/19 0:00,32,23,0,10.2,7,95,8:17 PM,7:52 AM,7:26 AM,7:28 PM,23,27,27,24,10,26,92,0,1013,24,10,67,5,malaysia
2/20/19 12:00,32,23,0,10.2,7,95,8:17 PM,7:52 AM,7:26 AM,7:28 PM,24,39,39,32,4,63,62,1.4,1012,32,10,106,3,malaysia
2/21/19 0:00,35,23,0,10.2,7,88,9:13 PM,8:47 AM,7:26 AM,7:28 PM,22,26,26,24,10,20,91,0,1014,24,10,68,5,malaysia
2/21/19 12:00,35,23,0,10.2,7,88,9:13 PM,8:47 AM,7:26 AM,7:28 PM,22,40,40,35,7,36,47,0,1012,35,10,65,6,malaysia
2/22/19 0:00,35,24,0,11.6,7,81,10:07 PM,9:40 AM,7:26 AM,7:28 PM,22,27,27,24,8,63,88,0,1013,24,10,57,4,malaysia
2/22/19 12:00,35,24,0,11.6,7,81,10:07 PM,9:40 AM,7:26 AM,7:28 PM,22,40,40,35,4,34,46,0,1011,35,10,58,3,malaysia
2/23/19 0:00,36,24,0,11.6,8,75,10:59 PM,10:30 AM,7:26 AM,7:28 PM,23,27,27,25,10,9,90,0,1012,25,10,66,5,malaysia
2/23/19 12:00,36,24,0,11.6,8,75,10:59 PM,10:30 AM,7:26 AM,7:28 PM,20,40,40,36,5,14,40,0,1010,36,10,45,4,malaysia
2/24/19 0:00,36,23,0,11.6,8,68,11:51 PM,11:20 AM,7:26 AM,7:28 PM,22,27,27,25,10,5,85,0,1011,25,10,65,6,malaysia
2/24/19 12:00,36,23,0,11.6,8,68,11:51 PM,11:20 AM,7:26 AM,7:28 PM,21,41,41,36,4,12,40,0,1010,36,10,118,3,malaysia
2/25/19 0:00,36,24,0,11.6,8,61,No moonrise,12:08 PM,7:25 AM,7:28 PM,22,27,27,25,8,6,85,0,1011,25,10,63,5,malaysia
2/25/19 12:00,36,24,0,11.6,8,61,No moonrise,12:08 PM,7:25 AM,7:28 PM,20,40,40,36,4,12,39,0,1010,36,10,109,4,malaysia
2/26/19 0:00,36,24,0,10.2,7,54,12:41 AM,12:57 PM,7:25 AM,7:28 PM,24,31,31,27,11,2,82,0,1010,27,10,79,7,malaysia
2/26/19 12:00,36,24,0,10.2,7,54,12:41 AM,12:57 PM,7:25 AM,7:28 PM,21,41,41,36,9,47,41,0,1009,36,10,69,8,malaysia
2/27/19 0:00,34,24,0,11.6,7,47,1:32 AM,1:47 PM,7:25 AM,7:28 PM,22,27,27,24,12,41,89,0,1010,24,10,62,7,malaysia
2/27/19 12:00,34,24,0,11.6,7,47,1:32 AM,1:47 PM,7:25 AM,7:28 PM,22,39,39,34,9,54,51,0.3,1008,34,10,56,8,malaysia
2/28/19 0:00,35,24,0,11.6,7,41,2:22 AM,2:36 PM,7:25 AM,7:28 PM,23,27,27,24,11,17,90,0,1010,24,10,69,6,malaysia
2/28/19 12:00,35,24,0,11.6,7,41,2:22 AM,2:36 PM,7:25 AM,7:28 PM,22,40,40,35,6,52,49,0,1009,35,10,51,5,malaysia
3/1/19 0:00,32,24,0,11.6,7,34,3:13 AM,3:26 PM,7:24 AM,7:28 PM,23,27,27,24,7,48,91,0.1,1010,24,10,64,4,malaysia
3/1/19 12:00,32,24,0,11.6,7,34,3:13 AM,3:26 PM,7:24 AM,7:28 PM,24,38,38,32,4,60,61,0.5,1009,32,10,81,3,malaysia
3/2/19 0:00,34,23,0,11.6,7,27,4:02 AM,4:14 PM,7:24 AM,7:27 PM,22,26,26,24,10,23,91,0,1010,24,10,76,5,malaysia
3/2/19 12:00,34,23,0,11.6,7,27,4:02 AM,4:14 PM,7:24 AM,7:27 PM,23,39,39,34,6,31,52,0,1009,34,10,132,5,malaysia
3/3/19 0:00,34,23,0,11.6,7,20,4:50 AM,5:03 PM,7:24 AM,7:27 PM,22,27,27,24,11,8,89,0.1,1009,24,10,82,6,malaysia
3/3/19 12:00,34,23,0,11.6,7,20,4:50 AM,5:03 PM,7:24 AM,7:27 PM,23,39,39,34,3,35,54,0.1,1008,34,10,273,2,malaysia
3/4/19 0:00,34,23,0,11.6,7,14,5:36 AM,5:50 PM,7:23 AM,7:27 PM,22,26,26,24,14,16,88,0.1,1010,24,10,72,8,malaysia
3/4/19 12:00,34,23,0,11.6,7,14,5:36 AM,5:50 PM,7:23 AM,7:27 PM,21,38,38,34,4,32,48,0,1008,34,10,259,3,malaysia
3/5/19 0:00,34,24,0,10.2,7,7,6:21 AM,6:35 PM,7:23 AM,7:27 PM,22,27,27,25,7,29,87,0.1,1010,25,10,81,4,malaysia
3/5/19 12:00,34,24,0,10.2,7,7,6:21 AM,6:35 PM,7:23 AM,7:27 PM,22,39,39,34,6,64,52,0.2,1010,34,10,278,5,malaysia
3/6/19 0:00,36,24,0,11.6,7,0,7:04 AM,7:20 PM,7:23 AM,7:27 PM,22,27,27,25,7,10,84,0.8,1012,25,9,216,5,malaysia
3/6/19 12:00,36,24,0,11.6,7,0,7:04 AM,7:20 PM,7:23 AM,7:27 PM,22,42,42,36,4,20,44,0.3,1011,36,9,156,3,malaysia
